meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,meeting_name
1233,9673,16,29,2024-04-21T07:55:57.516000+00:00,39.65,45.685,60.999,228.0,225,False,146.334,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",264.0,Chinese Grand Prix
1233,9673,16,30,2024-04-21T07:58:23.949000+00:00,35.682,43.965,61.137,234.0,173,False,140.784,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",262.0,Chinese Grand Prix
1233,9673,16,31,2024-04-21T08:00:44.780000+00:00,34.005,44.877,67.884,158.0,228,False,146.766,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",128.0,Chinese Grand Prix
1233,9673,16,32,2024-04-21T08:03:11.545000+00:00,26.515,29.931,43.079,277.0,267,False,99.525,"[None, 2048, 2048, 2049, 2048, 2049, 2048]","[2051, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",309.0,Chinese Grand Prix
1233,9673,16,33,2024-04-21T08:04:51.035000+00:00,26.529,29.829,43.026,275.0,268,False,99.384,"[None, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049]",309.0,Chinese Grand Prix
1233,9673,16,34,2024-04-21T08:06:30.390000+00:00,26.526,29.914,43.121,276.0,268,False,99.561,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",310.0,Chinese Grand Prix
1233,9673,16,35,2024-04-21T08:08:09.983000+00:00,26.68,29.951,43.076,275.0,269,False,99.707,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048]",309.0,Chinese Grand Prix
1233,9673,16,36,2024-04-21T08:09:49.678000+00:00,26.525,30.025,43.225,,266,False,99.775,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",308.0,Chinese Grand Prix
1233,9673,16,37,2024-04-21T08:11:29.399000+00:00,26.585,30.103,43.352,273.0,265,False,100.04,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",309.0,Chinese Grand Prix
1233,9673,16,38,2024-04-21T08:13:09.519000+00:00,26.762,30.046,43.25,272.0,264,False,100.058,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",307.0,Chinese Grand Prix
1233,9673,16,39,2024-04-21T08:14:49.527000+00:00,26.666,30.922,43.201,273.0,265,False,100.789,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",324.0,Chinese Grand Prix
1233,9673,16,40,2024-04-21T08:16:30.252000+00:00,26.506,30.181,43.044,271.0,266,False,99.731,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",325.0,Chinese Grand Prix
1233,9673,16,41,2024-04-21T08:18:10.077000+00:00,26.415,30.217,42.993,275.0,269,False,99.625,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]",327.0,Chinese Grand Prix
1233,9673,16,42,2024-04-21T08:19:49.702000+00:00,26.532,30.169,43.205,277.0,269,False,99.906,"[2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",311.0,Chinese Grand Prix
1233,9673,16,43,2024-04-21T08:21:29.633000+00:00,26.691,29.998,43.219,276.0,269,False,99.908,"[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]",310.0,Chinese Grand Prix
1233,9673,16,44,2024-04-21T08:23:09.528000+00:00,26.662,30.01,43.169,275.0,268,False,99.841,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",310.0,Chinese Grand Prix
1233,9673,16,45,2024-04-21T08:24:49.349000+00:00,26.729,30.136,43.16,277.0,268,False,100.025,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",311.0,Chinese Grand Prix
1233,9673,16,46,2024-04-21T08:26:29.429000+00:00,26.857,30.073,43.294,278.0,268,False,100.224,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",310.0,Chinese Grand Prix
1233,9673,16,47,2024-04-21T08:28:09.575000+00:00,26.713,30.036,43.567,276.0,269,False,100.316,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",310.0,Chinese Grand Prix
1233,9673,16,48,2024-04-21T08:29:49.940000+00:00,26.759,30.021,43.378,,268,False,100.158,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0,Chinese Grand Prix
1233,9673,16,49,2024-04-21T08:31:30.129000+00:00,26.786,30.17,43.467,,269,False,100.423,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0,Chinese Grand Prix
1233,9673,16,50,2024-04-21T08:33:10.469000+00:00,26.803,30.307,43.227,,268,False,100.337,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",308.0,Chinese Grand Prix
1233,9673,16,51,2024-04-21T08:34:50.844000+00:00,26.813,30.091,43.301,,269,False,100.205,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0,Chinese Grand Prix
1233,9673,16,52,2024-04-21T08:36:31.092000+00:00,26.834,30.289,43.33,,268,False,100.453,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0,Chinese Grand Prix
1233,9673,16,53,2024-04-21T08:38:11.440000+00:00,26.81,30.117,43.439,275.0,269,False,100.366,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0,Chinese Grand Prix
1233,9673,16,54,2024-04-21T08:39:51.843000+00:00,26.82,30.075,43.276,,270,False,100.171,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",310.0,Chinese Grand Prix
1233,9673,16,55,2024-04-21T08:41:32.004000+00:00,27.018,30.42,43.444,276.0,269,False,100.882,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0,Chinese Grand Prix
1233,9673,16,56,2024-04-21T08:43:12.882000+00:00,26.873,30.305,43.39,,270,False,100.568,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0,Chinese Grand Prix
1234,9507,16,2,2024-05-05T20:04:59.946000+00:00,31.481,35.738,26.098,209.0,182,False,93.317,"[2049, 2049, 2049, 2049, 2049, 2051, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2049]",311.0,Miami Grand Prix
1234,9507,16,3,2024-05-05T20:06:33.221000+00:00,31.478,35.579,26.253,208.0,181,False,93.31,"[2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",308.0,Miami Grand Prix
1234,9507,16,4,2024-05-05T20:08:06.594000+00:00,31.423,35.756,26.595,209.0,180,False,93.774,"[None, 2048, 2048, 2048, 2048, 2051, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",309.0,Miami Grand Prix
1234,9507,16,5,2024-05-05T20:09:40.350000+00:00,32.04,35.702,26.067,205.0,181,False,93.809,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048]",324.0,Miami Grand Prix
1234,9507,16,6,2024-05-05T20:11:14.085000+00:00,31.331,35.617,25.992,208.0,180,False,92.94,"[None, 2048, 2048, 2049, 2049, 2051, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048]",328.0,Miami Grand Prix
1234,9507,16,7,2024-05-05T20:12:47.313000+00:00,31.654,35.576,26.048,210.0,180,False,93.278,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",328.0,Miami Grand Prix
1234,9507,16,8,2024-05-05T20:14:20.372000+00:00,31.587,35.679,25.847,208.0,180,False,93.113,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2051, 2048, 2048, 2048]",333.0,Miami Grand Prix
1234,9507,16,9,2024-05-05T20:15:53.487000+00:00,31.759,35.498,25.895,205.0,180,False,93.152,"[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2051, 2048, 2048, 2048]",329.0,Miami Grand Prix
1234,9507,16,10,2024-05-05T20:17:26.568000+00:00,31.807,35.655,26.016,208.0,180,False,93.478,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",329.0,Miami Grand Prix
1234,9507,16,11,2024-05-05T20:19:00.084000+00:00,31.704,35.458,26.009,209.0,180,False,93.171,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",329.0,Miami Grand Prix
1234,9507,16,12,2024-05-05T20:20:33.352000+00:00,31.557,35.636,25.93,208.0,180,False,93.123,"[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",331.0,Miami Grand Prix
1234,9507,16,13,2024-05-05T20:22:06.362000+00:00,31.637,35.683,26.007,209.0,182,False,93.327,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",322.0,Miami Grand Prix
1234,9507,16,14,2024-05-05T20:23:39.803000+00:00,31.595,35.514,25.856,208.0,182,False,92.965,"[None, 2048, 2048, 2048, 2048, 2051, 2049, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",329.0,Miami Grand Prix
1234,9507,16,15,2024-05-05T20:25:12.658000+00:00,31.417,35.433,25.839,211.0,182,False,92.689,"[None, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048]",329.0,Miami Grand Prix
1234,9507,16,16,2024-05-05T20:26:45.548000+00:00,31.725,35.369,25.932,208.0,180,False,93.026,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",328.0,Miami Grand Prix
1234,9507,16,17,2024-05-05T20:28:18.445000+00:00,31.683,35.402,25.983,,180,False,93.068,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",329.0,Miami Grand Prix
1234,9507,16,18,2024-05-05T20:29:51.508000+00:00,31.483,35.461,25.885,209.0,180,False,92.829,"[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",332.0,Miami Grand Prix
1234,9507,16,19,2024-05-05T20:31:24.264000+00:00,31.584,35.584,31.071,,182,False,98.239,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064]",328.0,Miami Grand Prix
1234,9507,16,20,2024-05-05T20:33:02.473000+00:00,45.442,34.987,25.983,212.0,185,True,106.412,"[2064, 2064, 2064, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2049, 2048, 2049, 2048]",309.0,Miami Grand Prix
1234,9507,16,21,2024-05-05T20:34:48.994000+00:00,31.154,34.798,26.161,213.0,184,False,92.113,"[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",306.0,Miami Grand Prix
1234,9507,16,22,2024-05-05T20:36:21.130000+00:00,31.232,35.281,26.128,212.0,184,False,92.641,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0,Miami Grand Prix
1234,9507,16,23,2024-05-05T20:37:53.671000+00:00,42.781,38.847,26.096,157.0,183,False,107.724,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0,Miami Grand Prix
1234,9507,16,24,2024-05-05T20:39:41.551000+00:00,31.121,35.29,25.984,210.0,181,False,92.395,"[None, 2051, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",312.0,Miami Grand Prix
1234,9507,16,25,2024-05-05T20:41:13.860000+00:00,30.926,35.429,25.924,212.0,181,False,92.279,"[None, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",314.0,Miami Grand Prix
1234,9507,16,26,2024-05-05T20:42:46.236000+00:00,31.029,35.435,25.928,,184,False,92.392,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0,Miami Grand Prix
1234,9507,16,27,2024-05-05T20:44:18.532000+00:00,30.806,35.275,25.976,,182,False,92.057,"[None, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048]",314.0,Miami Grand Prix
1234,9507,16,28,2024-05-05T20:45:50.592000+00:00,30.885,35.236,32.782,211.0,182,False,98.903,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",245.0,Miami Grand Prix
1234,9507,16,29,2024-05-05T20:47:29.484000+00:00,48.315,55.945,41.334,162.0,126,False,145.594,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",127.0,Miami Grand Prix
1234,9507,16,30,2024-05-05T20:49:55.036000+00:00,57.825,38.796,28.65,149.0,169,False,125.271,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",282.0,Miami Grand Prix
1234,9507,16,31,2024-05-05T20:52:00.455000+00:00,35.455,38.016,28.669,192.0,168,False,102.14,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",282.0,Miami Grand Prix
1234,9507,16,32,2024-05-05T20:53:42.454000+00:00,56.778,57.938,37.35,112.0,159,False,152.066,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",121.0,Miami Grand Prix
1234,9507,16,33,2024-05-05T20:56:14.591000+00:00,31.638,35.356,25.793,211.0,184,False,92.787,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049]",311.0,Miami Grand Prix
1234,9507,16,34,2024-05-05T20:57:47.309000+00:00,30.864,35.031,25.604,,186,False,91.499,"[None, 2048, 2048, 2049, 2049, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2049]",328.0,Miami Grand Prix
1234,9507,16,35,2024-05-05T20:59:18.806000+00:00,30.878,34.926,25.645,212.0,185,False,91.449,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",327.0,Miami Grand Prix
1234,9507,16,36,2024-05-05T21:00:50.299000+00:00,30.964,35.038,25.862,214.0,184,False,91.864,"[None, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",318.0,Miami Grand Prix
1234,9507,16,37,2024-05-05T21:02:22.148000+00:00,30.908,35.005,25.928,213.0,183,False,91.841,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0,Miami Grand Prix
1234,9507,16,38,2024-05-05T21:03:54.010000+00:00,30.808,35.113,25.832,212.0,185,False,91.753,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",311.0,Miami Grand Prix
1234,9507,16,39,2024-05-05T21:05:25.789000+00:00,30.718,35.062,25.781,211.0,186,False,91.561,"[None, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0,Miami Grand Prix
1234,9507,16,40,2024-05-05T21:06:57.257000+00:00,30.743,35.117,25.792,205.0,184,False,91.652,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",313.0,Miami Grand Prix
1234,9507,16,41,2024-05-05T21:08:28.992000+00:00,30.476,35.107,25.763,212.0,185,False,91.346,"[None, 2048, 2049, 2048, 2049, 2051, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",315.0,Miami Grand Prix
1234,9507,16,42,2024-05-05T21:10:00.269000+00:00,30.692,35.005,25.803,,185,False,91.5,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",313.0,Miami Grand Prix
1234,9507,16,43,2024-05-05T21:11:31.762000+00:00,30.983,34.814,25.835,215.0,184,False,91.632,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0,Miami Grand Prix
1234,9507,16,44,2024-05-05T21:13:03.410000+00:00,30.544,35.085,25.925,211.0,185,False,91.554,"[None, 2048, 2049, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]",314.0,Miami Grand Prix
1234,9507,16,45,2024-05-05T21:14:35.008000+00:00,30.646,34.92,25.812,213.0,184,False,91.378,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",311.0,Miami Grand Prix
1234,9507,16,46,2024-05-05T21:16:06.414000+00:00,30.579,35.197,25.761,214.0,185,False,91.537,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",315.0,Miami Grand Prix
1234,9507,16,47,2024-05-05T21:17:37.933000+00:00,30.744,35.059,25.824,211.0,184,False,91.627,"[None, 2048, 2048, 2048, 2048, 2051, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",313.0,Miami Grand Prix
1234,9507,16,48,2024-05-05T21:19:09.491000+00:00,30.532,34.881,25.814,215.0,184,False,91.227,"[None, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0,Miami Grand Prix
1234,9507,16,49,2024-05-05T21:20:40.749000+00:00,30.527,35.038,25.753,214.0,185,False,91.318,"[None, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",314.0,Miami Grand Prix
1234,9507,16,50,2024-05-05T21:22:12.042000+00:00,30.493,35.293,26.15,213.0,184,False,91.936,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0,Miami Grand Prix
1234,9507,16,51,2024-05-05T21:23:43.927000+00:00,30.429,35.007,25.787,212.0,185,False,91.223,"[None, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",311.0,Miami Grand Prix
1234,9507,16,52,2024-05-05T21:25:15.198000+00:00,30.438,35.466,25.875,,185,False,91.779,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0,Miami Grand Prix
1234,9507,16,53,2024-05-05T21:26:47.092000+00:00,30.403,35.268,25.784,209.0,184,False,91.455,"[None, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0,Miami Grand Prix
1234,9507,16,54,2024-05-05T21:28:18.516000+00:00,30.567,35.154,25.871,211.0,185,False,91.592,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",312.0,Miami Grand Prix
1234,9507,16,55,2024-05-05T21:29:50.007000+00:00,30.505,35.032,25.744,214.0,186,False,91.281,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",316.0,Miami Grand Prix
1234,9507,16,56,2024-05-05T21:31:21.354000+00:00,30.383,35.017,25.684,213.0,187,False,91.084,"[None, 2048, 2048, 2049, 2049, 2051, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049]",317.0,Miami Grand Prix
